"id"	"name"	"country"	"state"	"city"	"address"	"longitude"	"latitude"	"source"	"type"	"long.qry"	"lat.qry"	"address.qry"
"6574"	NA	"Rochdale Equitable Pioneers Memorial Museum"	"United Kingdom"	"England"	"Rochdale, Greater Manchester"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-2.1561	53.6097136	"Rochdale, UK"
"6575"	NA	"Richmond Naturalists Field Club"	"United Kingdom"	"England"	"Richmond, North Yorkshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-77.4360481	37.5407246	"Richmond, VA, USA"
"6576"	NA	"Rochester Public Museum"	"United Kingdom"	"England"	"Rochester, Kent"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-77.6109219	43.16103	"Rochester, NY, USA"
"6577"	NA	"Reading Museum and Archive Service"	"United Kingdom"	"England"	"Reading, Berkshire RG1 1QH"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6578"	NA	"Royal Dublin Society"	"Ireland"	""	"Dublin"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-6.2306082	53.3279108	"Royal Dublin Society, Anglesea Rd, Dublin 4, Ireland"
"6579"	NA	"Liaoning Reed Science Institute"	"China"	"Liaoning"	"Pangjing"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6580"	NA	"University of Redlands"	"USA"	"California"	"Redlands"	"1200 East Colton Avenue.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-117.3428117	33.929792	"Redlands Ct, Riverside, CA 92506, USA"
"6581"	NA	"Reed College"	"USA"	"Oregon"	"Portland"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-122.6373179	45.4830448	"Reed College Apartments, SE 28th Ave, Portland, OR 97202, USA"
"6582"	NA	"Universitat Regensburg"	"Germany"	""	"D-93040 Regensburg"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6583"	NA	"Universita quot;Mediterraneaquot; di Reggio Calabria"	"Italy"	""	"Reggio Calabria"	"Lotto D, Città Universitaria , Via Melissari, Feo di Vito  "	NA	NA	"grbioorg"	"biodiversityinstitution"	15.6472914	38.1113006	"Reggio Calabria, Province of Reggio Calabria, Italy"
"6584"	NA	"INIFAP-SAGAR"	"Mexico"	"Chihuahua"	"31000 Chihuahua"	"81 Km north of Chihuahua City.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6585"	NA	"Culture Scientifique et Technique (CST) Universite de Rennes 1"	"France"	""	"35043 Rennes Cedex"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6586"	NA	"University of Nevada"	"USA"	"Nevada"	"Reno"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-111.8884071	33.4254057	"Nevada, Tempe, AZ 85281, USA"
"6587"	NA	"University of Basel"	"Switzerland"	""	"CH-4056 Basel"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6588"	NA	"Desert Experiment Station of the WIR"	"Turkmenistan"	""	"Repetek"	"Southwest of Chardzhou.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6589"	NA	"Shasta College"	"USA"	"California"	"Redding"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-122.3182418	40.6243346	"Shasta College Dr, Redding, CA 96003, USA"
"6590"	NA	"Universite de la Reunion"	"Reunion"	""	"97715 Saint Denis cedex 9"	"Campus Universitaire du Chaudron, a short distance east of Saint-Denis.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	55.536384	-21.115141	"Reunion"
"6591"	NA	"Universidade Federal do Rio de Janeiro"	"Brazil"	"Rio de Janeiro"	"21941-590 Rio de Janeiro"	"Centro de Ciências da Saúde (Prédio do C.C.S.), Bloco A , Sala A1-66, Cidade Universitária  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-43.2258954	-22.8626877	"Cidade Universitária, Rio de Janeiro - State of Rio de Janeiro, Brazil"
"6592"	NA	"Radcliffe Literary and Scientific Society Museum"	"United Kingdom"	"England"	"Radcliffe, Lancashire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6593"	NA	"Universidade do Estado do Rio de Janeiro"	"Brazil"	"Rio de Janeiro"	"24435-000 São Gonçalo"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-43.2258954	-22.8626877	"Cidade Universitária, Rio de Janeiro - State of Rio de Janeiro, Brazil"
"6594"	NA	"Rochdale Field Naturalists Society"	"United Kingdom"	"England"	"Rochdale, Greater Manchester"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-2.1561	53.6097136	"Rochdale, UK"
"6595"	NA	"Rugby School Natural History Society Museum"	"United Kingdom"	"England"	"Rugby, Warwickshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6596"	NA	"St Berchmans College"	"India"	"Kerala"	"Changanassery"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	76.5395889	9.447309	"College Rd, Changanassery, Kerala 686101, India"
"6597"	NA	"Public Reference Library"	"United Kingdom"	"England"	"Rotherham, South Yorkshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6598"	NA	"Red House Museum"	"United Kingdom"	"England"	"Christchurch, Dorset"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-1.7762852	50.7325182	"Red House Museum and Gardens, Quay Rd, Christchurch BH23 1BU, UK"
"6599"	NA	"National Institute of Science Communication and Information Resources"	"India"	"Delhi Union Territory"	"New Delhi 110 012"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6600"	NA	"St Joseph s College"	"India"	"Tamil Nadu"	"Tiruchirapalli 620 002"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	88.2506658	27.0595031	"St. Josephs College, Lebong Cart Rd, North Point, Darjeeling, West Bengal 734104, India"
"6601"	NA	"Rudjer Boskovic Institute"	"Croatia"	""	"HR-52210 Rovinj"	"Obala Giordana Paliaga 5.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6602"	NA	"Brigham Young University - Idaho"	"USA"	"Idaho"	"Rexburg"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6603"	NA	"University of Latvia"	"Latvia"	""	"Riga"	"Kronvalda Boulevard 4.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	24.059196	56.9500696	"University of Latvia Botanical garden, Kandavas iela 2, Kurzemes rajons, Riga, LV-1083, Latvia"
"6604"	NA	"Latvian State Center of Plant Protection"	"Latvia"	""	"LV-1006 Riga"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6605"	NA	"University of Latvia"	"Latvia"	""	"Riga"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	24.059196	56.9500696	"University of Latvia Botanical garden, Kandavas iela 2, Kurzemes rajons, Riga, LV-1083, Latvia"
"6606"	NA	"L Ecole d Agriculture"	"Canada"	"Québec"	"Rimouski"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6607"	NA	"Research Institute for Nature Management"	"Netherlands"	""	"3956 ZR Leersum"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6608"	NA	"Universidad Nacional de Rio Cuarto"	"Argentina"	"Córdoba"	"5800 Río Cuarto"	"Ruta Nacional 36, Km 601.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-64.3493441	-33.1231585	"Río Cuarto, Cordoba, Argentina"
"6609"	NA	"University of Wisconsin"	"USA"	"Wisconsin"	"River Falls"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-89.4052247	43.0765915	"William H. Sewell Social Sciences Building, 1180 Observatory Dr, Madison, WI 53706, USA"
"6610"	NA	"National Agriculture and Water Research Center"	"Saudi Arabia"	""	"Riyadh 11484"	"Ministry of Agriculture and Water, Massanaih.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6611"	NA	"Instituto de Zootecnia"	"Brazil"	"Rio de Janeiro"	"23851 Itaguaí"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-45.4376561	-22.9509052	"Estr. p/ O Instituto de Zootecnia, Pindamonhangaba - SP, Brazil"
"6612"	NA	"Regional Research Institute (Ayurveda)"	"India"	"Uttarakhand"	"Tarikhet, Ranikhet, Almora Dist."	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6613"	NA	"Royal Latin School"	"United Kingdom"	"England"	"Buckingham, Buckinghamshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-0.986297	51.996124	"o/s Royal Latin School, Buckingham MK18, UK"
"6614"	NA	"University of Wyoming"	"USA"	"Wyoming"	"Laramie"	"311 Aven Nelson Building.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-84.185201	39.744518	"Wyoming St, Dayton, OH 45409, USA"
"6615"	NA	"Rocky Mountain Biological Laboratory"	"USA"	"Colorado"	"Crested Butte"	"8000 County Rd. 317  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6616"	NA	"University of Wyoming"	"USA"	"Wyoming"	"Laramie"	"312 Aven Nelson Building.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-84.185201	39.744518	"Wyoming St, Dayton, OH 45409, USA"
"6617"	NA	"University of Rome Tor Vergata"	""	""	"00133 Rome"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	12.6200302	41.8484155	"Tor Vergata, 00133 Roma, Italy"
"6618"	NA	"Randolph-Macon Woman s College"	"USA"	"Virginia"	"Lynchburg"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6619"	NA	"Republic Nature Museum of Uzbekistan"	"Uzbekistan"	""	"Tashkent"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6620"	NA	"Universita degli Studi di Roma La Sapienza"	"Italy"	""	"I-00185 Roma"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	12.5125711	41.9014225	"Universita' degli studi di Roma 'la Sapienza', Corso d'Italia, 38, 00198 Roma, Italy"
"6621"	NA	"Virginia Western Community College"	"USA"	"Virginia"	"Roanoke"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-79.9739114	37.2450087	"Virginia Western Community College The Community Arboretum, Webber Hall, 3094 Colonial Ave SW, Roanoke, VA 24015, USA"
"6622"	NA	"Rochester Academy of Science"	"USA"	"New York"	"Rochester"	"Rochester Museum and Science Center, 657 East Avenue, Rochester, New York 14607-2177.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-70.8033585	43.2302928	"Jeppesen Science and Math Center, Academy St, South Berwick, ME 03908, USA"
"6623"	NA	"Cattedra di Micologia"	"Italy"	""	"I-00165 Roma"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6624"	NA	"Estacion Experimental de Plantas Medicinales Dr Juan T Roig"	"Cuba"	"La Habana"	"Güira de Melena"	"Carretera San Antonio de las Baños-Güira de Melena.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6625"	NA	"National University of Lesotho"	"Lesotho"	""	"P.O. Roma 180"	"Room SCI 316, First Floor, Biology Department, Faculty of Science, National University of Lesotho.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6626"	NA	"Universidade Federal de Rondonia"	"Brazil"	"Rondônia"	"Porto Velho"	"Universidade Federal de Rondônia,Campus BR 364 - Bloco 1L  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-63.580611	-11.5057341	"State of Rondônia, Brazil"
"6627"	NA	"Agricultural Research Council-Range and Forage Institute"	"South Africa"	"Gauteng Province"	"Pretoria 0039"	"Vegetation Ecology Building, Roodeplaat Experimental Farm, Roodeplaat (about 30 km from Pretoria).  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6628"	NA	"Sonoma State University"	"USA"	"California"	"Rohnert Park"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-122.6750043	38.3380748	"Sonoma State University, California 94928, USA"
"6629"	NA	"Istituto Sperimentale per la Patologia Vegetale"	"Italy"	""	"I-00156 Roma"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6630"	NA	"Universitat Rostock"	"Germany"	""	"D-18051 Rostock (letters); D-18055 Rostock (parcels)"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	12.1329547	54.0878806	"Universität Rostock, Hauptgebäude, 18055 Rostock, Germany"
"6631"	NA	"Museo Civico di Rovereto"	"Italy"	""	"I-38068 Rovereto"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	11.0401399	45.89096	"38068 Rovereto, Province of Trento, Italy"
"6632"	NA	"Stredoceske muzeum"	"Czech Republic"	""	"252 63 Roztoky u Prahy"	"Zámek.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6633"	NA	"Reading Public Museum"	"USA"	"Pennsylvania"	"Reading"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6634"	NA	"Ripon Mechanics Institute"	"United Kingdom"	"England"	"Ripon, North Yorkshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-1.4958582	54.0929076	"Mechanics Institute, Main St, Harrogate HG3 3QP, UK"
"6635"	NA	"Internationl Institute of Tropical Forestry"	"USA"	"Puerto Rico"	"Río Piedras"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6636"	NA	"Rio Palenque Science Center"	"Ecuador"	""	"Santo Domingo de los Colorados"	"Road from Santo Domingo de los Colorados to Quevedo, Km. 47.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6637"	NA	"Repton School"	"United Kingdom"	"England"	"Repton, Derbyshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-1.5047423	52.835704	"Repton Preparatory School, Foremarke Hall, Foremark, Derby DE65 6EJ, UK"
"6638"	NA	"Regional Research Centre (Ay)"	"India"	"Karnataka"	"Bangalore 560 011"	"Regional Research Centre (Ayirveda), Government Central Pharmacy Annexe.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	93.9260131	24.8284044	"ICAR, Langol Rd, Imphal, Manipur 795004, India"
"6639"	NA	"Institute of Minerals and Materials Technology"	"India"	"Orissa"	"Bhubaneswar 751 013"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6640"	NA	"Indian Institute of Integrative Medicine"	"India"	"Jammu and Kashmir"	"Jammu-Tawi 180 001"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	74.84852	32.7315462	"Indian Institute Of Integrative Medicine, Jammu"
"6641"	NA	"Rancho Santa Ana Botanic Garden"	"USA"	"California"	"Claremont"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-117.7148249	34.1102306	"Rancho Santa Ana Botanic Garden, 1500 N College Ave, Claremont, CA 91711, USA"
"6642"	NA	"Desert Institute, Turkmenistan Academy of Sciences"	"Turkmenistan"	""	"Chardzhou"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6643"	NA	"Ryazan State University"	"Russia"	"Ryazan Region"	"Ryazan"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	39.7125857	54.6095418	"Ryazan, Ryazan Oblast, Russia"
"6644"	NA	"Buteshire Natural History Society, The Museum"	"United Kingdom"	"Scotland"	"Rothesay, Strathclyde Region"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6645"	NA	"Holmesdale Natural History Club Museum"	"United Kingdom"	"England"	"Reigate, Surrey RH2 0PG"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6646"	NA	"Munidipal Museum and Art Gallery"	"United Kingdom"	"England"	"Rotherham, South Yorkshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6647"	NA	"University of Reading"	"United Kingdom"	"England"	"Reading"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-0.948534	51.440262	"in Reading University, Reading RG6, UK"
"6648"	NA	"University of Rajasthan"	"India"	"Rajasthan"	"Jaipur 302 004"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	75.8040022	25.1413055	"Rajasthan Technical University, Akelgarh, Kota, Rajasthan, India"
"6649"	NA	"Eidgenossische Technische Hochschule ETH"	"Switzerland"	""	"Zürich"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6650"	NA	"Rhodes University"	"South Africa"	"Eatern Cape Province"	"Grahamstown 6140"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	26.5235221	-33.3160528	"Rhodes University Department of Education, Grey St, Grahamstown, 6139, South Africa"
"6651"	NA	"Radford University"	"USA"	"Virginia"	"Radford"	"Norwood Street.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-90.3833561	38.670089	"Radford Dr, Olivette, MO 63132, USA"
"6652"	NA	"University of Texas and Texas Southmost College"	"USA"	"Texas"	"Brownsville"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6653"	NA	"Royal University of Phnom Penh"	"Cambodia"	""	"Phnom Penh"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	104.8921668	11.5448729	"Phnom Penh, Cambodia"
"6655"	NA	"Douglass College, Rutgers University"	"USA"	"New Jersey"	"New Brunswick"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-74.4406724	40.5169355	"Rutgers University Kilmer Ecological Preserve, Piscataway Township, NJ 08854, USA"
"6656"	NA	"Cook College, Rutgers University"	"USA"	"New Jersey"	"New Brunswick"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-74.4406724	40.5169355	"Rutgers University Kilmer Ecological Preserve, Piscataway Township, NJ 08854, USA"
"6657"	NA	"Mid-Staffordshire Field Club"	"United Kingdom"	"England"	"Rugeley, Staffordshire"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6658"	NA	"Molotov State University of Rostov"	"Russia"	""	"Rostov on Don"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	39.701505	47.2357137	"Rostov-on-Don, Rostov Oblast, Russia"
"6659"	NA	"Rostov State University"	"Russia"	""	"Rostov-on-Don 344041"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	39.701505	47.2357137	"Rostov-on-Don, Rostov Oblast, Russia"
"6660"	NA	"University of Glasgow Field Station"	"United Kingdom"	"Scotland"	"Rowardennan, Central Region"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6661"	NA	"Roger Williams Park"	"USA"	"Rhode Island"	"Providence"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-71.4171023	41.7839622	"Roger Williams Park, 1000 Elmwood Ave, Providence, RI 02907, USA"
"6662"	NA	"School of Art"	"United Kingdom"	"England"	"Ryde, Isle of Wight"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-1.505755	52.4080547	"Coventry University, School Of Art And Design, Priory St, Coventry CV1 5FB, UK"
"6663"	NA	"University of the Ryukyus"	"Japan"	"Okinawa"	"Nishihara"	"Senbaru 1.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6664"	NA	"Zentrum fur Biodokumentation des Saarlandes"	"Germany"	""	"D-66578 Landsweiler-Reden"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6665"	NA	"Saasveld, Port Elizabeth Technikon"	"South Africa"	"Western Cape Province"	"George 6530"	"6.7 km along Saasveld Road from Knysna Road turnoff, George.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6666"	NA	"Society of Amateur Botanists"	"United Kingdom"	"England"	"London"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6667"	NA	"Santa Clara University"	"USA"	"California"	"Santa Clara"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-117.8145033	33.6888886	"Santa Clara, Irvine, CA 92606, USA"
"6668"	NA	"California State University"	"USA"	"California"	"Sacramento"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-118.5317272	34.2445716	"Cal State Univ Northridge, Northridge, CA 91325, USA"
"6669"	NA	"University of Saskatchewan"	"Canada"	"Saskatchewan"	"Saskatoon"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-106.6236777	52.138997	"University of Saskatchewan - Management Area, Saskatoon, SK S7N, Canada"
"6670"	NA	"University of San Francisco"	"USA"	"California"	"San Francisco"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-106.7550857	32.2698708	"San Francisco Ave, Las Cruces, NM 88001, USA"
"6671"	NA	"Institute of Marine Geology and Geophysics, Far East Branch"	"Russia"	""	"Sakhalinsk"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6672"	NA	"Sakhalin Botanical Garden"	"Russia"	""	"Sakhalinsk 693023"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	142.9505689	50.6909848	"Sakhalin, Sakhalin Oblast, Russia"
"6673"	NA	"Kansas Wesleyan University"	"USA"	"Kansas"	"Salina"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-98.4842465	39.011902	"Kansas, USA"
"6674"	NA	"Universidad de Salamanca"	"Spain"	""	"37007 Salamanca"	"Campus Unamuno.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-3.7077922	40.4233716	"Malasaña, Madrid, Spain"
"6675"	NA	"Universidad de Salamanca"	"Spain"	""	"37007 Salamanca"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-3.7077922	40.4233716	"Malasaña, Madrid, Spain"
"6676"	NA	"Salford Royal Free Museum and Library"	"United Kingdom"	"England"	"Salford, Greater Manchester"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-2.2901264	53.4875235	"Salford, UK"
"6677"	NA	"Salford Natural History Museum"	"United Kingdom"	"England"	"Salford, Greater Manchester"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-2.2901264	53.4875235	"Salford, UK"
"6678"	NA	"Instituto Geobiologico La Salle"	"Brazil"	"Rio Grande do Sul"	"Canoas"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6679"	NA	"South African Museum Herbarium"	"South Africa"	"Western Cape Province"	"Claremont 7735"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6680"	NA	"Samford University"	"USA"	"Alabama"	"Birmingham"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-86.7959629	33.4663907	"Samford University Art Lofts, Homewood, AL 35209, USA"
"6681"	NA	"Savaria Museum"	"Hungary"	""	"H-9701 Szombathely"	"Kisfaludy Sándor utca 9.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6682"	NA	"Forest Research Centre"	"Malaysia"	"Sabah"	"90715 Sandakan"	"Sepilok.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	101.644075	3.236587	"Selayang Mall, Jalan SU 11, Taman Selayang Utama, 68100 Batu Caves, Selangor, Malaysia"
"6683"	NA	"Universidad de Santiago de Compostela"	"Spain"	"Galicia"	"E-15782 Santiago de Compostela"	"Laboratorio de Botánica, Campur Sur.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	-8.0145777	42.9158871	"Praza Universidades de Santiago de C.e de Lodz, 15800 Melide, A Coruña, Spain"
"6684"	NA	"Shaanxi Normal University"	"China"	"Shaanxi"	"Xian"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	108.9532875	34.2027599	"Shan Xi Shi Fan Da Xue Gong Hui, XiaoZhai ShangYeJie, Yanta Qu, Xian Shi, Shaanxi Sheng, China, 710061"
"6685"	NA	"Hokkaido University"	"Japan"	"Hokkaido"	"Sapporo"	"Kita-10, Nishi-8, Kita-ku.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6686"	NA	"Hokkaido University Museum"	"Japan"	"Hokkaido"	"Sapporo"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	142.8634737	43.2203266	"Hokkaido, Japan"
"6687"	NA	"St Andrews Presbyterian College"	"USA"	"North Carolina"	"Laurinburg"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
"6688"	NA	"Hokkaido University Museum"	"Japan"	"Hokkaido"	"Sapporo"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	142.8634737	43.2203266	"Hokkaido, Japan"
"6689"	NA	"Department of Forestry"	"Malaysia"	"Sarawak"	"93250 Kuching"	"  "	NA	NA	"grbioorg"	"biodiversityinstitution"	101.975766	4.210484	"Malaysia"
"6690"	NA	"Zemaljski Muzej Bosne I Herzegovine"	"Bosnia and Herzegovina"	""	"71000 Sarajevo"	"Zmaja od Bosne 3.  "	NA	NA	"grbioorg"	"biodiversityinstitution"	NA	NA	NA
